ID,ISBN,judul,kategori,jumlah
1061,9786022824718,Pendidikan Pancasila dan Kewarganegaraan SMA MA SMK MAK Kelas XII,Kelas 12,0
1062,9786022824794,Bahasa Inggris SMA MA SMK MAK Kelas XII,Kelas 12,0
1063,9786022821038,Matematika SMA MA SMK MAK Kelas XII,Kelas 12,0
1064,9786022821076,Sejarah Indonesia SMA MA SMK MAK Kelas XII,Kelas 12,0
1065,9786022824572,Seni Budaya SMA MA SMK MAK Kelas XII Semester 2,Kelas 12,0
1066,9786022824497,Prakarya dan Kewirausahaan SMA MA SMK MAK Kelas XII,Kelas 12,0
1067,9786022824138,Pendidikan Agama Kristen dan Budi Pekerti SMA SMK Kelas XII,Kelas 12,0
1068,9786022824213,Pendidikan Agama Katolik dan Budi Pekerti SMA SMK Kelas XXII,Kelas 12,0
1129,,Pendidikan Agama Islam  untuk SMA kelas XII,Kelas 12,0
1130,,Aktif dan Kreatif Berbahasa Indonesia IPA S,Kelas 12,0
1131,,Panduan Pembelajaran Biologi,Kelas 12,0
1132,,Teknologi Informasi dan Komunikasi XII,Kelas 12,0
1133,,Ekonomi,Kelas 12,0
1134,,Aktif dan Kreatif Berbahasa Indonesia (Bhs),Kelas 12,0
1135,9794629111,Matematika Untuk Sekolah Menengah Atas & Madrasah Aliyah XII Bahasa,Kelas 12,0
1209,9786028320580,Kriya Keramik Jilid 3,Kelas 12,0
1210,9789790600034,Restoran Jilid 3,Kelas 12,0
1211,9789790600249,Seni Tari Jilid 3,Kelas 12,0
1212,9789790600355,Tata Busana Jilid 3,Kelas 12,0
1213,9789790600393,Tata Kecantikan Kulit Jilid 3,Kelas 12,0
1214,9789790600433,Tata Kecantikan Rambut Jilid 3,Kelas 12,0
1215,9789790600973,Teknik Pembangkit Tenaga Listrik Jilid 3,Kelas 12,0
1216,9789790600515,Teknik Bodi Otomotif Jilid 3,Kelas 12,0
1217,9789790600553,Teknik Budidaya Tanaman Jilid 3,Kelas 12,0
1218,9789790600591,Teknik Distribusi Tenaga Listrik Jilid 3,Kelas 12,0
1219,9789790600638,Teknik Gambar Bangunan Jilid 3,Kelas 12,0
1220,9789790600812,Teknik Listrik Industri Jilid 3,Kelas 12,0
1221,9789790600850,Teknik Mesin Industri Jilid 3,Kelas 12,0
1222,9789790600898,Teknik Otomasi Industri Jilid 3,Kelas 12,0
1223,9789790600935,Teknik Pemanfaatan Tenaga Listrik Jilid 3,Kelas 12,0
1224,9789790601017,Teknik Pembentukan Pelat Jilid 3,Kelas 12,0
1225,9789790601116,Teknik Pemeliharaan dan Perbaikan Sistem Elektronika Jilid 3,Kelas 12,0
1226,9789790601390,Teknik Produksi Mesin Industri Jilid 3,Kelas 12,0
1227,9789790601475,Teknik Struktur Bangunan Jilid 3,Kelas 12,0
1228,9789790601512,Teknik Survei dan Pemetaan Jilid 3,Kelas 12,0
1229,9789790601598,Teknik Transmisi Tenaga Listrik Jilid 3,Kelas 12,0
1361,,Pendidikan Agama Islam dan Budi Pekerti SMA SMK Kelas XII,Kelas 12,0
2524,9786020000000,Buku Siswa: Pendidikan Pancasila dan Kewarganegaraan SMA MA SMK MAK Kelas XII,Kelas 12,0
2525,9786020000000,Buku Siswa: Bahasa Inggris SMA MA SMK MAK Kelas XII,Kelas 12,0
2526,9786020000000,Buku Siswa: Matematika SMA MA SMK MAK Kelas XII,Kelas 12,0
2527,9786020000000,Buku Siswa: Sejarah Indonesia SMA MA SMK MAK Kelas XII,Kelas 12,0
2528,9786020000000,Buku Siswa: Seni Budaya SMA MA SMK MAK Kelas XII Semester 2,Kelas 12,0
2529,9786020000000,Buku Siswa: Prakarya dan Kewirausahaan SMA MA SMK MAK Kelas XII,Kelas 12,0
2530,,Buku Siswa: Pendidikan Agama Islam dan Budi Pekerti SMA SMK Kelas XII,Kelas 12,0
2531,9786020000000,Buku Siswa: Pendidikan Agama Kristen dan Budi Pekerti SMA SMK Kelas XII,Kelas 12,0
2532,9786020000000,Buku Siswa: Pendidikan Agama Katolik dan Budi Pekerti SMA SMK Kelas XXII,Kelas 12,0
2533,,Baud Basa Jawa Kelas XII SMA,Kelas 12,0
2534,9789790000000,Buku Siswa: Matematika untuk SMA MA Kelas XII,Kelas 12,0
2535,9789790000000,Buku Siswa: Biologi untuk SMA MA Kelas XII,Kelas 12,0
2536,9792815795,Buku Siswa: Fisika untuk SMA MA Kelas XII Peminatan Matematika dan ilmu - ilmu Alam,Kelas 12,0
2537,9789790000000,Buku Siswa: Kimia untuk SMA MA Kelas XII (Peminatan) Kur 13,Kelas 12,0
2538,9796625833,Buku Siswa: Geografi untuk SMA MA Kelas XII Peminatan Ilmu-Ilmu Sosial,Kelas 12,0
2539,9796625710,Buku Siswa: Sosiologi untuk SMA MA Kelas XII,Kelas 12,0
2540,9789800000000,Buku Siswa: Ekonomi untuk SMA MA Kelas XII (Peminatan) Kur 13,Kelas 12,0
2541,9789790000000,Buku Guru: Biologi 12 (Peminatan) Kur 13,Kelas 12,0
2542,9789790000000,Buku Guru: Fisika untuk SMA MA Kelas XII Peminatan Matematika dan Ilmu - Ilmu Alam,Kelas 12,0
2543,9789790000000,Buku Guru: Kimia 12 untuk SMA MA Kelas XII Kurikulum 2013 Peminatan Matematika dan Ilmu-Ilmu Alam,Kelas 12,0
2544,9789800000000,Buku Guru: Geografi untuk SMA MA Kelas XII (Peminatan) Kur 13,Kelas 12,0
2545,9789800000000,Buku Guru: Sosiologi 12 untuk SMA MA Kelas XII Kurikulum 2013 Peminatan Ilmu-Ilmu Sosial,Kelas 12,0
2546,9796625673,Buku Guru: Ekonomi untuk SMA MA Kelas XII Peminatan Ilmu-Ilmu Sosial,Kelas 12,0
2678,9794628980,Interlanguage English for Senior High School Students XII (IPA IPS),Kelas 12,0
2679,9794629480,Matematika Aplikasi untuk SMA dan MA Kelas XII Program Studi Ilmu Alam Jilid 3,Kelas 12,0
2680,9789790682337,Kompetensi Fisika untuk SMA MA Kelas XII,Kelas 12,0
2681,9789790681361,Panduan Pembelajaran Biologi untuk SMA MA Kelas XII,Kelas 12,0
2682,9789790681866,Kimia 3 untuk SMA MA Kelas XII,Kelas 12,0
2683,9789790680616,Sejarah untuk SMA MA kelas XII Program IPA,Kelas 12,0
2684,9789790952782,Pendidikan Jasmani Olahraga dan Kesehatan untuk SMA MA Kelas XII,Kelas 12,0
2685,9789790952621,Teknologi Informasi dan Komunikasi SMA MA Kelas XII,Kelas 12,0
2686,9789792813029,Kulina Basa Jawa XII SMA,Kelas 12,0
2687,9789790681408,Geografi XII SMA,Kelas 12,0
2688,9789790681927,Ekonomi untuk SMA MA Kelas XII,Kelas 12,0
2689,9789790682184,Sosiologi Kontekstual untuk SMA MA Kelas XII,Kelas 12,0
2691,9794628980,Inter Language English For Senior High School Student XII Languange study Programme,Kelas 12,0
2692,9794629111,Matematika untuk Sekolah Menengah Atas & Madrasah Aliyah XII Bahasa,Kelas 12,0
2693,9789790682221,Antropologi kelas XII untuk SMA MA Program Bahasa,Kelas 12,0
2694,9789790956858,Pendidikan Agama Islam untuk SMA Kelas XII,Kelas 12,0
2714,9794628697,Bahasa Indonesia 1 untuk SMK MAK Semua Program Keahlian Kelas XII,Kelas 12,0
2715,9794629758,Comunication Builder English For Vocational School For Intermediate Level (Grade XII) Vocational School (SMK MAK),Kelas 12,0
2716,9786028320733,Matematika SMK Bisnis dan Manajemen Jilid 3,Kelas 12,0
2722,9786028320115,Alat Ukur dan Teknik Pengukuran Jilid 3,Kelas 12,0
2725,9786028320412,Kimia Industri Jilid 3,Kelas 12,0
2732,9789790600478,Teknik Alat Berat Jilid 3,Kelas 12,0
2735,9789790600515,Teknik Bodi Otomotif Jilid 3,Kelas 12,0
2738,9789790600591,Teknik Distribusi Tenaga Listrik Jilid 3,Kelas 12,0
2741,9789790600638,Teknik Gambar Bangunan Jilid 3,Kelas 12,0
2744,9789790600676,Teknik Grafika dan Industri Grafika Jilid 3,Kelas 12,0
2751,9789790600812,Teknik Listrik Industri Jilid 3,Kelas 12,0
2754,9789790600850,Teknik Mesin Industri Jilid 3,Kelas 12,0
2757,9789790600898,Teknik Otomasi Industri Jilid 3,Kelas 12,0
2760,9789790600935,Teknik Pemanfaatan Tenaga Listrik Jilid 3,Kelas 12,0
2763,9789790600973,Teknik Pembangkit Tenaga Listrik Jilid 3,Kelas 12,0
2771,9789790601116,Teknik Pemeliharaan dan Perbaikan Sistem Elektronika Jilid 3,Kelas 12,0
2776,9789790601185,Teknik Pencelupan dan Pencapan Jilid 3,Kelas 12,0
2779,9789790601222,Teknik Pengecoran Jilid 3,Kelas 12,0
2786,9789790601390,Teknik Produksi Mesin Industri Jilid 3,Kelas 12,0
2789,9789790601437,Teknik Sepeda Motor Jilid 3,Kelas 12,0
2792,9789790601475,Teknik Struktur Bangunan Jilid 3,Kelas 12,0
2795,9789790601512,Teknik Survei dan Pemetaan Jilid 3,Kelas 12,0
2798,9789790601550,Teknik Telekomunikasi Jilid 3,Kelas 12,0
2801,9789790601598,Teknik Transmisi Tenaga Listrik Jilid 3,Kelas 12,0
2804,9789790600072,Rekayasa Perangkat Lunak Jilid 3,Kelas 12,0
2807,9789790600713,Teknik Grafis Komunikasi Jilid 3,Kelas 12,0
2814,9786028320887,Pekerjaan Sosial Jilid 3,Kelas 12,0
2817,9786028320009,Agribisnis Ternak Ruminansia Jilid 3,Kelas 12,0
2822,9789790600553,Teknik Budidaya Tanaman Jilid 3,Kelas 12,0
2829,9786028320169,Budidaya Ikan Jilid 3,Kelas 12,0
2832,9786028320771,Nautika Kapal Penangkap Ikan Jilid 3,Kelas 12,0
2839,9786028320511,Konsep Dasar Akuntansi dan Pelaporan Keuangan Jilid 3,Kelas 12,0
2844,9786028320965,Penjualan Jilid 3,Kelas 12,0
2847,9786028320047,Akomodasi Perhotelan Jilid 3,Kelas 12,0
2850,9786028320818,Patiseri Jilid 3,Kelas 12,0
2853,9789790600034,Restoran Jilid 3,Kelas 12,0
2856,9789790600355,Tata Busana Jilid 3,Kelas 12,0
2862,9789790600433,Tata Kecantikan Rambut Jilid 3,Kelas 12,0
2865,9789790601321,Teknik Perencanaan Gizi Makanan Jilid 3,Kelas 12,0
2872,9786028320580,Kriya Keramik Jilid 3,Kelas 12,0
2875,9786028320627,Kriya Kulit Jilid 3,Kelas 12,0
2878,9786028320665,Kriya Tekstil Jilid 3,Kelas 12,0
2887,9789790600171,Seni Musik Non Klasik Jilid 3,Kelas 12,0
2890,9789790600249,Seni Tari Jilid 3,Kelas 12,0
